id,oth,rol,dur,globPos,pa,pb,do,osb,osa,opb,opa,trans,simpl,size,ouais,oui,mh,laughter,dac,non,ok,ah,voila,mais,bon,et,nbouais,nbmh,phonSplit,prevSize,prevFirstTok,prevLastTok,prevFirstBi,prevLastBi,prevJe,prevTu,prevFeed,othSize,othFirstTok,othLastTok,othFirstBi,othLastBi,othJe,othTu,othFeed,gest,steepness,slope,NanRatio,f0min,f0max,f0stdev,span,height,duration,form1,form2,form3,aperiodAV,intQ1,intQ2,intQ3,intQ1raw,intQ2raw,intQ3raw,steepnessInterl,slopeInterl,NanRatioInterl,f0minInterl,f0maxInterl,f0stdevInterl,spanInterl,heightInterl,durationInterl,aperiodAVInterl,intQ1Interl,intQ2Interl,intQ3Interl,SimScore,TFcompared,contact,ack,evaluation,reponse,invitation,autre,local,global,aucune,contin,pivot,clot,assert,quest,feedback,essai,ordre,incomp,inint,approbation,desap,confirmation,doute,attendu,inattendu,amuse,gene,baseCat,evalCat
CID_AG_1_2295820,YM,-,0.75,0.6421974183,2.5733222618,5.45,0.1759,1.3676,0,0,0.1032,ouais ben ouais je crois,complex,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,1,#,#,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,-0.002843,-0.002462,0.196891,-0.901759,0.949626,0.438819,1.851385,0.48516,0.46,321.724026,8689.859113,NaN,0.108466,-0.12704,0.345901,0.521643,66.123014,69.286641,70.462219,-0.018902,-0.020772,2.309091,-1.036127,1.114109,0.574972,2.150236,0.943594,0.3635,65.002322,-2.109523,-0.322237,0.557209,0.840792,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,reponse,None
MTR_ROY_5_274709,ROX,F,0.533,0.820351578,4.44,0.324,0.011,0,0.127,0.158,0,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3377110694,8,de,bars,de_les,entre_les_deux_bars,0,1,0,2,ouais,*,ouais_*,ouais_*,0,0,1,NoData,0.007233,0.005418,0.145923,-1.381033,0.559457,0.623127,1.94049,-0.914744,0.533,245.674457,1835.369596,4017.553364,0.072903,-0.873858,-0.611845,-0.5476,61.736096,63.472066,63.89772,0.032617,0.041287,1.289855,-1.116268,1.418313,0.822334,2.534581,0.256376,0.314,61.155458,-3.536032,-1.849619,0.046391,0.025383,0.035869,0,1,0,0,0,0,1,0,0,0.3333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ack,None
MTR_VEY_7_223783,VEX,F,0.357,0.8642626137,0.555,3.886,0.328,0,6.332,0.468,0,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2801120448,11,tu,feuille,tu_remontes,la_feuille,0,2,0,5,à,gauche,à_droite,à_gauche,0,0,0,NoData,-0.001144,-0.001278,0.09816,-0.213308,0.562677,0.12858,0.775985,-0.007125,0.357,273.547708,6187.341556,NaN,0.04097,-0.522394,0.000049,0.353207,59.853232,63.704058,66.307118,-0.00245,-0.002085,0.556291,-0.488083,0.053926,0.116632,0.542008,-0.182422,0.469,56.547546,-2.700644,-0.092996,0.372334,0.001306,0.000807,0,1,0,0,0,0,1,0,0,0,0,0,0.6666666667,0,0,0,0.3333333333,0,0,0,0,0,0,0,0,0,0,ack,None
CID_CM_1_395839,AB,-,2.3494443248,0.1106828462,1.2951531228,1.2392025524,2.3494443248,13.9861025524,0.4867531228,0,0,@,@,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,-,-,-,-,0,0,0,11,ah,hein,ah_ils,alors_hein,0,0,1,NoData,0.002762,0.00047,77.333333,-3.011767,0.806537,1.568529,3.818304,0.747218,2.3494,8622.217427,NaN,NaN,1.248795,-5.101434,-4.290411,-2.982471,34.912936,40.46131,49.409193,-0.017694,-0.041149,0.02381,-0.545956,0.717076,0.441471,1.263032,0.103853,0.17,77.143317,0.883919,1.138001,1.285381,0.495567,1,0,0.25,0.75,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,evaluation,amuse
MTR_ROY_2_542631,ROX,F,1.119,0.9290438363,1.204,0.868,0.237,0,1.21,0.357,0,bon * et euh et,complex,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,1,non,non,-,-,0,0,1,2,à,droite,à_droite,à_droite,0,0,0,NoData,0.006838,0.002442,4.283019,-3.017303,0.168212,0.537664,3.185515,-0.048608,1.119,235.017455,2974.070765,6642.570026,0.855419,-0.525655,-0.399099,-0.098989,23.589316,25.915154,31.430555,0.007701,0.013164,3.034483,-1.377417,0.627897,0.366241,2.005314,0.585428,0.232,34.545766,-0.518083,-0.271775,-0.138465,0.000862,0.010721,0,0,0,0,0,1,1,0,0,0,0.3333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,autre,None
CID_LL_1_2651853,NH,-,0.2768752851,0.8827422183,6.8629,4.4779247149,0.0158,0,1.5014,0.3532247149,0,mh,mh,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,33,alors,maman,alors_j-,dis_maman,3,0,2,1,-,-,-,-,0,0,0,NoData,0.000486,0.0007,0.198276,0.160325,0.899596,0.152749,0.739271,0.211525,0.2769,218.360441,NaN,NaN,0.141548,-1.651629,-0.524248,-0.440795,53.656767,62.316268,62.957279,0.008695,0.010476,0.012195,-0.507175,0.989012,0.47097,1.496187,-0.337827,0.33,62.415549,-0.526378,-0.430363,-0.270852,0.750737,1,0.3333333333,0.6666666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ack,None
CID_YM_1_1031510,AG,-,0.61,0.2885387613,0,5.47,0.2701,0,0.3,0.11,0,ouais ouais,ouais+,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,10,après,noms,après_tout,deux_noms,1,0,0,1,-,-,-,-,0,0,0,NoData,0.000984,0.000645,0.349558,-2.007878,1.261651,0.728005,3.269529,0.392191,0.61,264.51223,7672.0039,NaN,0.129332,0.592477,0.727036,1.045709,75.193534,76.078413,78.174057,0.002301,0.007671,0.276596,0.095,2.637384,0.693715,2.542384,1.394968,0.1184,65.752556,-0.69092,0.069561,0.408739,0.760763,1,0,0.3333333333,0.6666666667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6666666667,0,0,0,0,0,0,0,evaluation,approbation
CID_YM_1_3501095,AG,-,0.5650076598,0.9793425292,0.9,0.4495923402,0.5650076598,5.2096923402,1.326,0,0,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3980138271,1,-,-,-,-,0,0,0,1,ouais,ouais,-,-,0,0,1,NoData,-0.003562,-0.002517,0.230435,-0.115715,2.57792,0.527544,2.693634,0.173389,0.565,187.803696,7903.213734,NaN,0.107746,-1.127575,0.202044,0.649661,63.882207,72.62598,75.56958,0.001279,0.000555,0.39697,-0.036969,1.369883,0.312851,1.406852,1.228936,0.92,67.4074,0.730362,1.062724,1.234953,0.937801,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ack,None
CID_LL_1_2270662,NH,-,0.2016750906,0.7558523932,4.5158768655,0.2898020209,0.089155249,1.8424480439,0,0,2.0458768655,mh,mh,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,1,#,#,-,-,0,0,0,4,y,ans,y_a,trois_ans,0,0,0,NoData,0.024389,0.048296,0.578125,-2.294432,0.684261,0.849106,2.978693,0.165027,0.2017,217.617624,NaN,NaN,0.318218,-2.177506,-0.534019,-0.348323,49.617465,62.241214,63.667561,-0.002554,-0.004959,1.575,-0.413926,-0.055509,0.075853,0.358418,-0.362021,0.2057,53.167954,-2.935552,-1.234258,-0.644534,0.660783,1,0,0.5,0.5,0,0,0,0.8333333333,0.1666666667,0,0,0,0,0.8333333333,0.1666666667,0,0,0,0,0,0.3333333333,0,0.1666666667,0,0.1666666667,0,0,0,None,None
MTR_VEY_7_245991,VEX,F,0.28,0.9500311668,0,1.586,0.259,4.636,0,0,1.361,ben ouais,complex,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,-,-,-,-,0,0,0,1,*,*,-,-,0,0,0,NoData,0.001634,0.002317,0.068182,-0.279317,0.392258,0.184079,0.671575,0.089668,0.28,293.118783,1759.780993,4626.978288,0.031196,0.275184,0.597817,0.843202,65.732029,68.110095,69.918778,-0.002921,-0.001855,1.44186,-5.46779,-0.221224,1.229538,5.246566,-0.898226,0.628,43.957666,-4.022182,-3.601164,-1.694322,0.004555,0.004172,0,0,0.6666666667,0.3333333333,0,0,1,0,0,0,0,0,0.6666666667,0,0,0,0.3333333333,0,0,0.3333333333,0,0.3333333333,0,0,0,0,0,evaluation,None
MTR_MAX_1_273240,MAY,G,0.676,0.3837704052,1.824,0.416,0,0,0,0.078,1.152,'non c''est un i''',complex,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,mh,mh,-,-,0,0,1,1,pirogue,pirogue,-,-,0,0,0,NoData,0.005738,0.012611,0.151899,-0.333863,1.269652,0.355175,1.603515,-0.019651,0.18,268.343728,3876.742975,6900.430373,0.072013,-0.34458,-0.261939,-0.130453,69.365649,70.062961,71.172436,-0.005755,-0.009754,0.156863,-0.102797,1.1411,0.252173,1.243897,0.121208,0.234,62.433088,-1.025169,-0.001003,0.148963,0.011493,0.022366,0,0,0.3333333333,0.6666666667,0,0,1,0,0,0,0,0,0.3333333333,0.6666666667,0,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,reponse,None
MTR_ROX_8_276583,ROY,F,1.376,0.9199439884,5.982,0.32,1.376,8.103,0.53,0,0,mh mh,mh+,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.3154574132,1,-,-,-,-,0,0,0,1,oui,oui,-,-,0,0,1,NoData,0.019626,0.005697,3.956835,-1.298803,2.161979,1.034776,3.460781,-0.158807,1.376,165.787932,6532.000175,NaN,0.853893,-5.393343,-4.64263,-3.563731,34.120043,38.450059,44.673005,-0.00743,-0.01109,1.627451,-0.537658,-0.028531,0.151861,0.509127,-0.19733,0.267,57.118917,-4.805434,-1.7122,0.115045,0.027056,0.016787,0,0.6666666667,0.3333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,ack,None
CID_CM_1_857170,AB,-,1.14,0.2396781691,0.27,3.78,0.38,1.39,0,0,-0.5332,ah ouais ouais ouais ah ouais ouais ouais,complex,8,1,0,0,0,0,0,0,1,0,0,0,0,6,0,-1,1,#,#,-,-,0,0,0,1,mh,mh,-,-,0,0,1,NoData,0.000025,0.000009,0.174897,-0.573248,0.881577,0.254102,1.454826,-0.147979,1.14,256.641565,5110.78524,8591.449596,0.111118,-1.102531,-0.703142,0.075318,62.270247,65.002549,70.328154,-0.001312,-0.00128,2.253968,-2.508928,-0.011509,0.423259,2.497419,-0.290229,0.4096,60.277857,-1.814855,-0.705769,-0.063498,0.94986,1,0,0.25,0.75,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,evaluation,approbation
CID_AG_1_2765610,YM,-,0.13,0.773609256,0,0.5016,0.13,0.9572,0.24,0,0,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7692307692,1,#,#,-,-,0,0,0,15,moi,stage,moi_en,en_stage,0,1,0,NoData,-0.004294,-0.013211,0.226415,-0.275851,0.090865,0.091603,0.366716,0.02772,0.13,618.469689,2997.623063,8703.605691,0.125744,-0.237599,1.258803,1.575376,65.38346,75.393273,77.510906,0.012281,0.019493,0.086207,-0.452137,0.914447,0.474506,1.366585,0.604967,0.25,69.343436,-0.900595,-0.231848,0.376697,0.532869,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,reponse,None
CID_AP_1_1676920,LJ,-,1.0496274114,0.4135331672,0,0.463221493,1.0496274114,1.1647725886,2.08,0,0,'ah ouais ouais d''accord ouais ouais',complex,6,1,0,0,0,1,0,0,1,0,0,0,0,4,0,-1,1,#,#,-,-,0,0,0,6,mh,ouais,mh_mh,ok_ouais,0,0,6,NoData,-0.00043,-0.000082,0.36801,-4.678384,0.623065,0.676596,5.301449,-0.614584,2.1038,277.053634,6559.525756,8520.332723,0.19311,-1.369518,-0.787047,-0.549499,60.733636,65.152898,66.955192,-0.001075,-0.001778,0.680556,-0.913147,-0.301503,0.140517,0.611645,-0.686461,0.24,61.711794,-1.804166,0.016623,0.421101,0.951272,1,0,0,1,0,0,0,1,0,0,0.3333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,evaluation,approbation
CID_AG_1_849363,YM,-,0.3585820725,0.2375879538,2.9677167415,4.2260011859,0.3585820725,1.8237011859,1.8677167415,0,0,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6168708115,1,#,#,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,-0.009866,-0.010962,1.022472,-1.055651,1.011728,0.360752,2.067379,-0.631489,0.3586,185.999469,1815.492049,8579.445769,0.331622,-2.976905,-1.076264,0.091144,47.059543,59.773414,67.582506,-0.021892,-0.041305,5.235294,-1.081088,-0.560553,0.179327,0.520536,-1.034392,0.21,49.323689,-4.790417,-3.789722,-1.804138,0.969104,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ack,None
CID_CM_1_279960,AB,-,0.22,0.0782812047,0.26,2.2344,0.22,1.59,2.39,0,0,mh,mh,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,1,#,#,-,-,0,0,0,2,mh,mh,mh_mh,mh_mh,0,0,2,NoData,-0.005484,-0.00988,0.037383,-0.44055,1.088337,0.356381,1.528887,-0.213148,0.22,212.070671,8085.961354,NaN,0.057603,-0.709042,-0.113256,0.25294,64.962186,69.038083,71.543298,-0.002926,-0.014632,9,-0.258015,-0.22985,0.013616,0.028165,-0.247524,0.08,61.810166,-1.539189,-1.189965,0.145903,Inf,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ack,None
CID_AB_1_3277640,CM,-,0.181,0.9164795246,0,2.02,0.1688,1.73,0,0,0.3812,oui,oui,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3867403315,1,#,#,-,-,0,0,0,22,il,reneige,'il_m''',il_reneige,0,0,0,NoData,0.007511,0.016507,0.166667,0.539927,1.221558,0.220715,0.68163,0.993639,0.181,311.475116,3076.873742,8061.293669,0.134436,-1.188559,-0.331301,-0.158337,58.982551,65.955908,67.362877,-0.003003,-0.002929,1.091837,0.380482,0.790119,0.09975,0.409637,0.514894,0.4088,53.438282,-3.216813,-1.907674,-1.085975,0.853626,1,0,0,0.6666666667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6666666667,0,0,0,0,0,evaluation,confirmation
CID_SR_1_2804119,EB,-,1.0434811927,0.7314067546,3.3473,4.5742188073,1.0434811927,1.2292188073,0.6693516084,0,0,@ et- et-,complex,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,#,#,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,-0.001771,-0.001445,8.074074,0.827327,1.429333,0.137917,0.602007,1.316228,0.4892,1854.728448,5438.213304,7861.699279,0.569558,-3.916224,-3.441233,-2.824135,44.881347,47.915109,51.856508,-0.003184,-0.003168,1.392857,0.80619,1.40468,0.197652,0.59849,0.921916,0.4,58.524263,-3.469403,-0.70554,0.402419,1.052667,1,0,0,0.6666666667,0,0,0.3333333333,1,0,0,0.3333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666667,0,evaluation,amuse
CID_EB_1_1534110,SR,-,0.1,0.4001464734,0,2.2087363739,0,0,0,3.0943103521,1.5857,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6,14,et,euh,et_donc,pour_euh,0,0,3,1,ouais,ouais,-,-,0,0,1,NoData,-0.010801,-0.042355,0.645161,-0.007794,0.892175,0.158617,0.899968,0.852503,0.1,342.092014,7793.653334,NaN,0.195936,0.673425,1.700181,2.07804,72.871094,79.685231,82.192919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,1,1,0,0,0.6666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,autre,None
CID_AG_1_1233376,YM,-,0.32,0.345005711,0,1.0462,0.32,1.1455,0.5738,0,0,ouais ben,complex,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,#,#,-,-,0,0,0,13,*,euh,*_et,le_euh,0,0,1,NoData,-0.011315,-0.014056,0.61,-0.611224,0.809428,0.514989,1.420652,0.552442,0.32,652.62005,3035.230742,8501.583066,0.230121,-0.517943,0.387001,1.742436,63.508164,69.561564,78.628416,0.009684,0.01014,1.22093,-1.733055,0.815677,0.855627,2.548732,0.180298,0.38,69.633602,-0.495287,-0.249158,0.04941,1.025097,1,0,0.5,0,0.5,0,0,1,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,None,None
MTR_ROY_2_387191,ROX,F,1.221,0.6629134938,1.991,1.414,1.052,0,1.576,0.237,0,'bon # d''accord *',complex,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-1,4,je,pas,'je_l''',ai_pas,1,0,0,21,bon_ben,baratineurs,bon_ben_on,les_baratineurs,0,0,0,NoData,0.012811,0.004193,23.44,-1.994252,1.201246,0.835984,3.195498,-0.618699,1.221,256.512082,2625.964271,7091.505814,0.621218,-0.226344,1.089359,1.896042,29.090041,53.269979,68.09516,0,0,Inf,NaN,NaN,NaN,NaN,NaN,0.156,26.270869,-1.101429,-0.897566,-0.663287,0.012811,0.004193,0,0.3333333333,0.3333333333,0,0,0.3333333333,0.6666666667,0.3333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3333333333,0,0,None,None
CID_CM_1_277357,AB,-,0.3677,0.0775536167,2.2344,5.2105,0.3677,4.6479,0.1844,0,0,mh mh,mh+,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.3263530052,1,-,-,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,-0.001373,-0.001492,0.508197,0.096304,0.537705,0.107713,0.441402,0.229666,0.3677,200.977222,8244.701519,NaN,0.324877,-2.732162,-0.622554,-0.299288,51.121606,65.553868,67.765393,-0.004531,-0.002317,0.785388,-3.23225,0.697624,0.988481,3.929874,-0.731797,0.78,74.407233,0.798389,1.245456,1.473778,0.348137,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ack,None
CID_LJ_1_3781970,AP,-,0.52,0.9326441839,0.93,1.44,0.506,0,1.1866,0.31,0,ah ouais euh,complex,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-1,16,je,souriant,je_dire,est_souriant,1,1,0,2,mh,mh,mh_mh,mh_mh,0,0,2,NoData,-0.005996,-0.004595,0.254808,-0.833527,0.55568,0.50617,1.389207,-0.343706,0.52,336.249501,7719.626627,NaN,0.118066,-1.158794,-0.160872,0.783101,57.901484,65.160818,72.027708,0.008764,0.005842,0.282051,-0.726037,1.567108,0.702474,2.293145,0.830454,0.5983,72.598152,-0.438234,0.71637,0.837839,0.590237,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,evaluation,approbation
CID_AG_1_1172560,YM,-,0.5,0.3279939215,2.6198,7.01,0.5,3.4177,1.1762,0,0,et ouais ouais,complex,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,-1,1,#,#,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,0.000132,0.000105,0.03719,-1.11535,0.679068,0.446979,1.794418,0.203576,0.5,256.106737,1950.361317,8084.964452,0.02843,-0.381868,-0.102418,0.077998,64.418408,66.287719,67.49457,0.003103,0.002629,3.37037,-1.453217,1.265153,0.931279,2.71837,0.978031,0.47,56.105794,-2.635916,-2.171609,-1.908153,0.612755,1,0,0.5,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,None,None
CID_AC_1_749857,MB,-,2.1603280701,0.188202709,1.2221,2.04617193,2.02,0,6.0016,0.3233719299,0,@ ah,complex,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.6920838047,10,et,douze,et_je,ai_douze,1,0,1,1,nature,nature,-,-,0,0,0,NoData,-0.003275,-0.000606,9.295238,-4.426131,1.71308,0.75405,6.139211,1.116026,2.1603,1803.381705,4845.598531,8192.827139,0.826291,-5.0589,-4.556901,-3.696746,28.254968,32.079609,38.63298,0.010108,0.008319,0.537975,-2.906171,0.950392,0.68082,3.856563,0.329674,0.4843,59.87086,-1.97305,-1.243014,0.096154,0.661657,1,0,0.3333333333,0.6666666667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3333333333,0.3333333333,0,evaluation,None
MTR_ROX_1_205974,ROY,F,0.188,0.1243420209,2.996,7.247,0,0,0,0.154,0.765,oui,oui,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4787234043,7,tu,normalement,tu_dois,gorilles_normalement,0,1,0,1,-,-,-,-,0,0,0,NoData,0.005655,0.011906,0.461538,-1.316439,-0.075375,0.329945,1.241063,-0.444652,0.188,173.930581,2661.99393,6456.366219,0.257691,-1.324279,-0.576281,-0.227377,62.098936,66.780877,68.964774,-0.002727,-0.002572,0.145946,-3.047266,-0.780749,0.266308,2.266518,-1.212986,0.422,64.551377,-0.906923,-0.249959,-0.166316,0.008382,0.014479,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333,0,0.6666666667,0,0,0,0,0,evaluation,confirmation
CID_LL_1_2683350,NH,-,0.2927,0.8932267855,3.3723822286,3.1801,0.2927,0.7544,0.1973,0,0,mh,mh,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,1,#,#,-,-,0,0,0,2,mh,mh,mh_mh,mh_mh,0,0,2,NoData,0.003186,0.004334,0.057554,0.601609,1.742317,0.222564,1.140708,0.733281,0.2927,241.935997,6789.132522,8823.98807,0.033214,-1.658631,-0.539945,-0.376841,53.602986,62.195699,63.448511,-0.010613,-0.026204,0.025316,-0.441917,0.467259,0.246503,0.909176,0.054063,0.16,59.946551,-0.975396,-0.782698,-0.644692,0.530963,1,0.1666666667,0.8333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ack,None
MTR_BLY_4_576801,BLX,F,0.33,0.8300744907,0,5.611,0.047,0.418,0,0,0.834,'d''accord','d''accord',1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,1,#,#,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,0.01151,0.013868,1.862069,-1.096837,0.633467,0.571349,1.730304,-0.156638,0.33,468.644341,641.680242,3811.460996,0.550457,-3.269428,-0.780732,0.345162,44.550019,62.829808,71.099642,-0.002228,-0.003481,0.406593,-0.919547,-0.011941,0.178406,0.907605,-0.460916,0.255,61.951543,-1.195163,-0.227726,0.827359,0.013738,0.017349,0,0.6666666667,0.3333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3333333333,0,0,0,0,0,ack,None
MTR_ROX_8_169905,ROY,F,0.315,0.565121802,0.722,3.807,0,0,0,0.055,0.009,mh mh,mh+,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.1904761905,7,tu,pirate,tu_vas,bateau_pirate,0,1,0,9,et,où,'et_j''',arrive_où,0,0,0,NoData,0.009788,0.01239,0.136691,-1.468582,0.365035,0.52017,1.833617,-0.241704,0.315,129.919254,2270.872539,6222.934904,0.08098,-1.551873,-0.977009,-0.758169,56.277138,59.592878,60.855118,-0.013865,-0.01507,4.411765,-0.568083,0.236573,0.226114,0.804656,-0.068002,0.366,49.906447,-5.489494,-4.38706,-1.263254,0.023652,0.02746,0,1,0,0,0,0,1,0,0,0,0,0,0.6666666667,0,0,0,0.3333333333,0,0,0,0,0,0,0,0,0,0,ack,None
MTR_ROX_7_128322,ROY,G,0.255,0.5451410263,2.744,2.516,0,0,0,0.285,1.297,oui,oui,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3921568627,6,une,hein,une_droi-,droite_hein,0,0,0,25,oui,dessous,oui_oui,le_dessous,0,2,5,NoData,0.029492,0.046081,0.230769,-0.548,3.278636,1.19825,3.826636,-0.231807,0.255,202.901181,2982.021403,6176.250678,0.122406,-1.809133,-1.312809,-0.651111,58.908976,61.634752,65.268741,0.017589,0.050253,0.25,0.485474,1.423151,0.321457,0.937677,1.0121,0.139,64.980804,-0.765325,-0.056449,0.098264,0.011903,0.004172,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,reponse,None
MTR_ROY_5_279682,ROX,F,0.59,0.8352022323,7.117,4.44,0.396,0,3.185,0.245,0,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3898305085,13,tu,centimètres,tu_dépasses,cinq_centimètres,0,1,2,1,-,-,-,-,0,0,0,NoData,0.007518,0.005079,0.084249,-1.357218,1.1729,0.824926,2.530117,-1.038482,0.59,272.720643,1931.421282,3707.758612,0.061669,-0.944815,-0.667032,-0.438593,61.265965,63.106422,64.619946,0.012863,0.009355,2.666667,-0.547131,1.620137,0.765505,2.167268,-0.028261,0.549,56.764746,-3.901668,-2.703498,-0.835785,0.005345,0.004275,0,1,0,0,0,0,1,0,0,0.3333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ack,None
CID_LL_1_2636276,NH,-,0.1871196172,0.8775569045,7.5469,4.1521803828,0,0,0,0.3026803828,0.2022,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5024572977,18,'j''',me,'j''_ai',de_me,0,0,0,1,-,-,-,-,0,0,0,NoData,0.041741,0.08881,0.59322,-2.498631,0.562099,1.329625,3.06073,0.05958,0.1871,240.185734,2182.123113,7079.745191,0.304357,-2.856067,-0.340028,0.182741,44.405379,63.731277,67.746711,-0.022284,-0.032532,3.419355,-1.515902,-0.015835,0.34714,1.500067,-1.382315,0.2733,47.093271,-4.070848,-2.382316,-1.515496,0.295084,1,0,0.5,0.5,0,0,0,1,0,0,0,0,0,0.8333333333,0,0,0,0,0.1666666667,0,0.5,0,0,0,0,0,0,0,None,None
MTR_ROY_1_390156,ROX,G,1.033,0.2355286857,0,0.569,0,0,0,0.077,4.25,'d''accord *',complex,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,2,mh,mh,mh_mh,mh_mh,0,0,2,11,tu,phares,tu_passes,des_phares,0,1,0,NoData,0.017365,0.006718,6.180556,-1.817223,1.450605,0.978434,3.267828,0.566218,1.033,729.409713,3907.649099,7081.679639,0.92488,-6.153521,-5.271519,-3.389343,30.139969,35.747553,47.714028,0.026163,0.052325,0.666667,-0.504702,0.997576,0.470673,1.502278,0.552362,0.198,60.560975,-1.872312,-1.35237,-0.991651,0.008797,0.045607,0,0,0,0,1,0,1,0,0,0,0,0,0.3333333333,0,0.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,invitation,None
