slope,prevfirstBi,rol,feedback,simple,intQ1raw,ordre,othSize,essai,prevSize,laugh,osa,EvalFun1,prevRed,prevNbJe,nbouais,size,baseFun0.65,sess,span,mais,EvalFun0.65,intQ2raw,f0max,pb,start,pa,f0stdev,voila,dur,NanRatio,othLastBi,oth,do,non,dac,durationInterl,intQ2Interl,assert,f0min,opa,opb,prevLastBi,height,corpus,baseFun0.74,intQ1Interl,mh,othNbJe,slopeInterl,form2,form1,nbmh,prevNbFeedback,f0maxInterl,trans,oui,NanRatioInterl,ah,intQ3Interl,othFirstTok,f0minInterl,spk,duration,et,intQ3raw,id,form3,incomp,osb,intQ1,intQ3,intQ2,baseFun0.49,aperiodAVInterl,othfirstBi,posDial,baseFun1,othLastTok,prevLastTok,f0stdevInterl,EvalFun0.49,othNbFeedback,aperiodAV,prevNbTu,heightInterl,phonSplit,spanInterl,ouais,othNbTu,ok,steepnessInterl,ndo,EvalFun0.74,steepness,prevFirstTok,quest,inint,bon,gest,sa,othRed
-0.002394,donc_lÇÿ,-,0,mh+,63.191726,0,1,0,6,0,1.076,None,0,0,0,2,ack,1,0.332893,0,None,65.749151,-0.053362,2.85,481.44,0.3254,0.08772,0,0.284,0.144,-,LL,0.284,0,0,0.2135,0.394667,1,-0.386254,0,0,quand_mÇ¦me_euh,-0.157364,CID,ack,-0.166635,1,0,-0.007677,2438.219932,202.199625,2,0,0.104304,mh mh,0,0.126316,0,0.657098,#,-0.522621,NH,0.284,0,66.508969,CID_NH_1_481440,9040.996083,0,2.4564,-0.284963,0.24275,0.121877,ack,67.344792,-,0.160260534,None,#,euh,0.185817,None,0,0.097845,0,-0.336888,0.425179487,0.626925,0,0,0,-0.004107,1,None,-0.001712,donc,0,0,0,NoData,0,0
-0.019411,mh_mh,-,0,ouais,59.717891,0,1,0,2,0,0.5629,None,0,0,1,1,evaluation,1,0.694723,0,None,65.210154,0.14689,0.3254,482.0494,6.2629,0.194707,0,0.1877,0.362319,-,LL,0.1877,0,0,0.0964,-0.390925,1,-0.547833,0,0,mh_mh,-0.02463,CID,None,-0.471873,0,0,0.066109,1702.186098,251.550158,0,2,0.526625,ouais,0,0.088889,0,-0.338208,#,-0.350252,NH,0.1877,0,66.932529,CID_NH_1_482049.4,5253.467494,0,3.0658,-0.837587,0.310131,0.036132,evaluation,62.735038,-,0.160463389,None,#,mh,0.226473,approbation,0,0.283044,0,0.000302,0.532765051,0.876877,1,0,0,0.016197,1,None,-0.009123,mh,0,0,0,NoData,0,0
-0.001655,-,-,0,mh+,56.229303,0,1,0,1,0,0.1539,None,0,0,0,2,ack,1,4.500167,0,None,60.294971,0.493504,9.750503274,514.602,4.4039,0.692097,0,0.3941,0.118644,-,LL,0.3941,0,0,0.49,-0.273173,1,-4.006664,0,0,-,-0.37357,CID,ack,-1.434307,1,0,0.001502,5534.947332,199.147907,2,0,1.063288,mh mh,0,1.795455,0,0.395296,#,-2.464701,NH,0.3941,0,62.170823,CID_NH_1_514602,8805.844755,0,2.4539,-1.392557,-0.44737,-0.745784,ack,61.396461,-,0.171299417,ack,#,-,0.810776,None,0,0.075417,0,0.260634,0.442005582,3.527989,0,0,0,0.001848,1,None,-0.001639,-,0,0,0,NoData,0,0
-0.004328,-,-,0,ouais,67.167756,0,1,0,1,0,0,None,0,0,1,1,evaluation,1,0.949262,0,None,69.952515,0.821893,16.22,538.97,0.6575,0.294632,0,0.446,0.142857,-,LL,0.02,0,0,0.19,-1.000203,0.857142857,-0.127369,2.764,0,-,0.123778,CID,evaluation,-2.804537,0,0,0.004323,1723.440151,277.747734,0,0,0.960713,ouais,0,0.548387,0,-0.269675,#,0.631429,NH,0.446,0,70.58781,CID_NH_1_538970,9417.206658,0,2.657398811,0.347551,0.891619,0.790555,evaluation,53.432168,-,0.179410975,None,#,-,0.098462,approbation,0,0.083699,0,0.718765,0.156950673,0.329285,1,0,0,0.002075,0.044843049,None,-0.004848,-,0.142857143,0,0,NoData,0,0
-0.000047,'allez_c''est',-,0,complex,44.106978,0,1,0,3,1,-1.5849,None,0,0,0,6,None,1,7.451274,0,None,48.963213,2.944623,0.5831,54.4331,1.1869,1.102752,0,3.5469,1.912972,-,LL,3.01,0,1,NaN,NaN,1,-4.506651,0,7.1231,'c''est_parti',0.497854,CID,None,NaN,0,0,NaN,8061.780917,221.071012,0,0,NaN,'bon d''accord @ bon eh beh',0,NaN,0,NaN,-,NaN,NH,3.5469,0,64.080515,CID_NH_1_54433.1,NaN,0,0,-3.320998,-0.143573,-2.548459,None,NaN,-,0.018119553,None,-,parti,NaN,None,0,0.646732,0,NaN,-1,NaN,0,0,0,NaN,0.84862838,None,-0.000415,allez,0,0,1,NoData,0,0
0.006291,-,-,0,ouais,59.05056,0,1,0,1,0,1.942,None,0,0,1,1,ack,1,3.615093,0,None,59.729324,0.316469,10.38,555.62,0.337372973,1.061751,0,0.368,0.114458,-,LL,0.368,0,0,0.3562,-1.827992,1,-3.298624,0,0,-,-0.514143,CID,None,-3.109409,0,0,-0.010148,1557.890198,226.816688,0,0,0.770323,ouais,0,1.324675,0,-0.498852,-,-2.332118,NH,0.368,0,60.410625,CID_NH_1_555620,5194.725087,0,4.43922999,-0.943747,-0.727385,-0.835768,ack,51.848756,-,0.184953385,None,-,-,1.172187,None,0,0.064977,0,-0.088925,0.625,3.102441,1,0,0,-0.009082,1,None,0.005819,-,0,0,0,NoData,0,0
0.001848,-,-,0,mh+,53.114376,0,1,0,1,0,1.2662,None,0,0,0,2,ack,1,3.532816,0,None,60.111167,0.582524,0.337372973,556.3254,5.7662,0.774199,0,0.338427028,0.223022,-,LL,0.338427028,0,0,0.25,0.741752,0.857142857,-2.950292,0,0,-,-0.277678,CID,None,0.657358,1,0,0.002325,NaN,195.736185,2,1,0.452246,mh mh,0,0.016129,0,0.965723,-,0.215765,NH,0.3384,0,61.908282,CID_NH_1_556325.4,NaN,0.142857143,5.144602962,-1.888085,-0.489135,-0.775023,ack,72.278718,-,0.185188188,None,-,ouais,0.073446,None,0,0.098644,0,0.393298,0.430663951,0.236481,0,0,0,0.001465,1,None,0.001571,ouais,0,0,0,NoData,0,0
-0.009402,-,-,0,mh,60.778381,0,6,0,1,0,0,None,0,0,0,1,ack,1,1.156154,0,None,63.869513,0.064706,5.7662,562.43,0.2002,0.211248,0,0.2425,0.079646,tout_connaÇ©tre,LL,0,0,0,0.4863,-0.56378,1,-1.091449,0.2175,0.23,-,-0.560431,CID,ack,-1.396568,1,0,-0.006448,2263.347516,175.990154,1,0,1.00913,mh,0,1.44,0,0.603454,euh,0.160803,NH,0.2425,0,64.66929,CID_NH_1_562430,5209.190318,0,0,-0.668882,-0.049909,-0.177139,ack,60.636785,euh_de,0.187220281,None,connaÇ©tre,-,0.24366,None,0,0.048404,0,0.442719,-1,0.848327,0,0,0,-0.007867,0,None,-0.005735,-,0,0,0,NoData,0,0
0.056404,-,-,0,ouais,55.161683,0,6,0,1,0,2.8083,None,0,0,1,1,None,1,3.851312,0,None,59.644987,-0.487705,0.2002,562.8727,3.0483,0.859333,0,0.169,0.808511,tout_connaÇ©tre,LL,0.1517,0,0,0.4863,-0.56378,1,-4.339017,0,0.6727,-,-0.621046,CID,None,-1.396568,0,0,-0.006448,1963.996017,232.500782,0,1,1.00913,ouais,0,1.44,0,0.603454,euh,0.160803,NH,0.169,0,63.312973,CID_NH_1_562872.7,5161.043347,0,0,-1.562396,-0.265675,-0.849184,evaluation,60.636785,euh_de,0.187367646,None,connaÇ©tre,mh,0.24366,None,0,0.261645,0,0.442719,0.414201183,0.848327,1,0,0,-0.007867,0.897633136,None,0.023972,mh,0,0,0,NoData,0,0
-0.005864,-,-,0,mh+,58.206445,0,11,0,1,0,0.2899,None,0,0,0,2,ack,1,0.983356,0,None,60.845749,0.2734,3.0483,566.09,3.4836,0.15853,0,0.2547,0.267327,un_parti,LL,0.2105,0,0,0.3,-0.188359,1,-0.709956,0,0.24,-,-0.439229,CID,ack,-1.78781,1,1,0.010667,5327.610065,188.190749,2,1,1.184749,mh mh,0,1.516667,0,0.428675,donc,-0.175382,NH,0.2547,0,62.187387,CID_NH_1_566090,8456.567252,0,0,-1.07803,-0.444735,-0.658165,ack,60.559376,donc_euh,0.188438613,ack,parti,ouais,0.458784,None,0,0.124292,0,0.694564,0.484557987,1.360131,0,0,0,0.008054,0.826462505,None,-0.003753,ouais,0,0,0,NoData,0,0
0.000001,-,-,0,mh+,47.286729,0,1,0,1,0,4.1748,None,0,0,0,2,ack,1,3.880075,0,None,59.133931,0.637585,10.0181,611.389,3.3117,0.593582,0,0.3239,0.182482,-,LL,0.3239,0,0,0.15,-1.046861,0.857142857,-3.24249,0,0,-,-0.503403,CID,ack,-3.069477,1,0,-0.01657,2423.678332,183.148483,2,0,0.051082,mh mh,0,0.9,0,0.299397,#,-0.311541,NH,0.3239,0,59.923034,CID_NH_1_611389,5505.078675,0.142857143,3.2245,-2.815157,-0.804952,-0.930484,ack,56.096614,-,0.20351763,ack,#,-,0.084457,None,0,0.089539,0,-0.072974,0.519544625,0.362623,0,0,0,-0.006297,1,None,0.000001,-,0,0,0,NoData,0,0
-0.000656,-,-,0,complex,55.258102,0,2,0,1,0,-0.218655488,None,0,0,0,5,ack,1,3.202094,0,None,62.238088,0.404013,11.6645,627.09,10.58104451,0.511184,0,0.788655488,0.39576,'d''_opinion',LL,0.528655488,0,0,0.3596,-0.518949,1,-2.79808,0,0.0304,-,0.009951,CID,None,-2.390625,1,0,0.021582,2276.015728,211.04076,4,0,2.398437,mh + mh mh mh,0,0.747573,0,0.19231,'d''',-0.724396,NH,0.7887,0,64.640275,CID_NH_1_627090,4690.359444,0,0,-1.547057,-0.054525,-0.436669,ack,57.88454,'d''_opinion',0.208744139,None,opinion,-,0.980898,None,0,0.263591,0,0.935665,-1,3.122833,0,0,0,0.019424,0.670324998,None,-0.001296,-,0,0,0,NoData,0,0
-0.001172,-,-,0,mh+,48.187811,0,1,0,1,0,0,None,0,0,0,2,ack,1,4.802555,0,None,57.681345,0.402613,10.58104451,638.4597,1.8582,1.297314,0,0.363,0.76699,-,LL,0.12405035,0,0,0.2377,-0.347515,1,-4.399943,0.3673,0,-,-0.755762,CID,ack,-1.754901,1,0,-0.095066,5226.741672,186.349182,2,0,0.585529,mh mh,0,1.428571,0,-0.004091,-,-3.26788,NH,0.363,0,59.689776,CID_NH_1_638459.7,8737.408351,0,6.3797,-2.671812,-0.842059,-1.161564,ack,59.099614,-,0.212528856,ack,-,-,1.685442,None,0,0.314547,0,-0.191761,0.606060606,3.853409,0,0,0,-0.056565,0.341736502,None,-0.001067,-,0,0,0,NoData,0,0
-0.000779,mh_mh,-,0,complex,45.772658,0,9,0,2,0,0,None,0,0,0,5,ack,1,3.426308,0,None,57.840306,0.110064,1.8582,640.6809,14.6946,0.771302,0,0.7945,0.95098,pas_pensÇ¸,LL,0,0,0,0.43,-1.115539,1,-3.316244,0.1746,0.0609,mh_mh,-0.332311,CID,ack,-2.700719,1,0,-0.001973,2167.591225,203.073307,4,2,-0.149142,mh mh + mh mh,0,1.805195,0,-0.387351,et,-0.629718,NH,0.7945,0,61.463926,CID_NH_1_640680.9,4792.646063,0,0,-3.056018,-0.559824,-1.136276,ack,54.126457,et_aprÇùs,0.213268243,None,pensÇ¸,mh,0.136576,None,0,0.396512,0,-0.403981,-1,0.480576,0,0,0,-0.00213,0,None,-0.00155,mh,0,0,0,NoData,0,0
-0.000015,-,-,0,complex,42.545671,0,1,0,1,0,1.7644,None,0,0,0,4,evaluation,1,3.639721,0,approbation,53.22171,0.964472,14.6946,656.17,0.9447,0.58754,0,0.8856,0.853556,-,LL,0.8856,0,0,0.37,-1.335374,0.857142857,-2.67525,0,0,-,0.516924,CID,evaluation,-2.539111,1,0,0.007301,6830.378942,341.040263,2,0,1.105448,mh mh * tout_Çÿ_fait,0,1.384615,0,0.546444,#,-0.040748,NH,0.8856,0,63.37333,CID_NH_1_656170,NaN,0.142857143,2.38,-3.569373,-0.256073,-1.87101,evaluation,56.893802,-,0.218424216,evaluation,#,-,0.386452,approbation,0,0.447867,0,0.868145,-1,1.146196,0,0,0,0.00679,1,None,-0.000033,-,0,0,0,NoData,0,0
-0.00165,mh_mh,-,0,mh+,58.668915,0,1,0,4,0,0.4505,None,0,0,0,2,ack,1,0.585555,0,None,60.798927,0.261423,0.9447,658.0003,7.804,0.118287,0,0.3692,0.241611,-,LL,0.3692,0,0,0.3,-1.715808,1,-0.324131,0,0,*_tout_Çÿ_fait,-0.220946,CID,ack,-2.798744,1,0,-0.008432,NaN,192.655554,2,2,1.556118,mh mh,0,1.188406,0,0.251596,-,0.534219,NH,0.3692,0,62.116861,CID_NH_1_658000.3,NaN,0,4.2103,-1.004459,-0.455954,-0.665613,ack,55.783161,-,0.219033482,None,-,tout_Çÿ_fait,0.322595,None,0,0.198084,0,1.190554,0.443869436,1.0219,0,0,0,-0.006366,1,None,-0.001527,mh,0,0,0,NoData,0,0
0.015245,-,-,0,mh+,40.767858,0,13,0,1,0,0,None,0,0,0,2,ack,1,4.642425,0,None,59.507764,0.14689,7.804,666.1735,9.6185,1.179104,0,0.3504,0.955556,temps_euh,LL,0,0,0,0.396,-1.074659,1,-4.495535,0.803314577,0.09155584,-,-0.363744,CID,ack,-1.227278,1,0,0.003005,2170.331042,210.168115,2,0,0.219328,mh mh,0,0.259494,0,-1.002837,et,-4.029517,NH,0.3504,0,62.909999,CID_NH_1_666173.5,5025.909845,0,0,-3.85219,-0.32978,-0.871014,ack,55.63981,et_puisque,0.221754156,None,euh,-,1.313633,None,0,0.416685,0,-0.609624,0.51536282,4.248844,0,0,0,0.00299,0,None,0.013416,-,0,0,0,NoData,0,0
0.013452,-,-,0,ouais,48.237328,0,22,0,1,0,0,None,0,0,1,1,None,1,3.635846,0,None,64.066007,0.493504,9.6185,676.1424,9.31,0.664694,0,0.1876,0.740741,heures_Çÿ,LL,0,0,0,0.4999,0.284445,0.714285714,-3.142343,0.18,0.4724,-,-0.342546,CID,None,-0.220992,0,0,-0.005691,1796.797517,244.341694,0,0,0.510488,ouais,0,0.351351,0,0.616632,puisque,-2.97597,NH,0.1876,0,68.012156,CID_NH_1_676142.4,5087.099588,0.285714286,0,-2.663934,0.48188,-0.145881,evaluation,67.354221,puisque_lÇÿ,0.225072578,None,Çÿ,-,0.917645,None,0,0.317829,0,-0.185999,0.426439232,3.486458,1,0,0,-0.007114,0,None,0.006322,-,0,0,0,NoData,0,0
0.019441,-,-,0,complex,71.955478,0,1,0,1,0,0.68,None,0,0,1,2,evaluation,1,1.136896,0,None,73.658527,1.591261,9.31,685.64,0,0.390875,0,0.23,0.045045,-,LL,0.23,0,0,0.14,-0.262932,1,0.454365,0,0,-,1.320259,CID,None,-1.039602,0,0,-0.037566,NaN,411.469261,0,0,0.628024,ah ouais,0,0.075758,1,0.794633,#,-0.581599,NH,0.23,0,75.508313,CID_NH_1_685640,NaN,0,2.12,1.10919,1.674381,1.380114,evaluation,62.932989,-,0.228234115,None,#,-,0.301617,None,0,0.022585,0,-0.050991,-1,1.209622,1,0,0,-0.013336,1,None,0.011276,-,0,0,0,NoData,1.93,0
0.050791,'c''est-Çÿ-dire_crispÇ¸',-,0.428571429,mh,32.052848,0,1,0,8,0,0,None,0,0,0,1,None,1,4.776909,0,None,56.503503,0.271169,1.5425,695.7525,0.668827508,1.516926,0,0.3193,1.077922,-,LL,0.0951,0,0,0.5876,-2.588755,0.571428571,-4.50574,0.528038012,0,tu_veux,-0.034075,CID,None,-3.109028,1,0,0.029015,NaN,213.463618,1,0,0.592428,mh,0,7.909091,0,-1.137853,#,-2.103061,NH,0.3193,0,60.532398,CID_NH_1_695752.5,NaN,0,0.727468112,-5.238589,-0.708013,-1.348937,None,50.372913,-,0.231600339,None,#,veux,0.760374,None,0,0.484596,1,-2.031032,-1,2.695489,0,0,0,0.042653,0.297839023,None,0.040633,'c''est-Çÿ-dire',0,0,0,NoData,0,0
