"","slope","feedback","intQ1raw","ordre","othSize","essai","prevSize","laugh","osa","prevRed","prevNbJe","nbouais","size","sess","span","mais","intQ2raw","f0max","pb","start","pa","f0stdev","voila","dur","NanRatio","do","non","dac","durationInterl","intQ2Interl","assert","f0min","opa","opb","height","intQ1Interl","mh","othNbJe","slopeInterl","form2","form1","nbmh","prevNbFeedback","f0maxInterl","oui","NanRatioInterl","ah","intQ3Interl","f0minInterl","spk","duration","et","intQ3raw","id","form3","incomp","osb","intQ1","intQ3","intQ2","posDial","f0stdevInterl","othNbFeedback","aperiodAV","prevNbTu","heightInterl","phonSplit","spanInterl","ouais","othNbTu","ok","steepnessInterl","ndo","steepness","quest","bon","sa","othRed"
"3203",-0.008093,0,68.686546,0,7,0.333333333,2,0,0,0,0,1,1,1,0.979832,0,71.717281,0.306329,0.49,1152.23,2.0985,0.162101,0,0.2415,0.222222,0,0,0,0.1696,-0.255722,0.666666667,-0.673503,5.4585,0.07,0.022628,-2.489849,0,0,-0.011065,8354.761294,253.743,0,2,0.079986,0,0.931818,0,0.08527,-0.541542,"SR",0.2415,0,73.363295,"CID_SR_1_1152230",11621.8403890992,0,0,-0.189085,0.543145,0.285432,0.300539577,0.22384,0,0.099774,0,-0.20155,0.538302277,0.621529,1,0,0,-0.004703,0,-0.004896,0,0,0,0
"3204",-0.008898,0,66.821393,0,6,0,1,0,0.8865,0,0,1,1,1,1.345366,0,70.668376,1.092536,8.29,1165.12,3.8665,0.225133,0,0.2535,0.186916,0.1181,0,0,0.3244,-2.41616,1,-0.252831,0,1.223792186,0.191626,-3.25342,0,0,-0.015224,1835.999547,230.281674,0,0,0.223938,0,6.409091,0,-1.741547,-0.099191,"SR",0.2535,0,71.668269,"CID_SR_1_1165120",5320.179504,0,0,-0.481109,0.277758,0.121207,0.303901714,0.104318,0,0.094964,0,0.035628,0.631163708,0.323129,1,1,0,-0.012407,0.465877712,-0.00565,0,0,0,0
"3205",0.020794,0,65.953239,0,5,0,1,0,0,0,0,0,2,1,1.466781,0,68.568866,1.883486,3.8665,1169.24,0,0.544086,0,0.23,0.274725,0,0,0,0.485394711717077,-1.3093773614995,1,0.416705,5.1216,2.98,1.184853,-2.88070970434755,0,0,-0.0320143097981989,8269.465005,195.460474,0,1,2.25776682014861,1,12.2436147009482,1,-1.32622931367742,0.482415127134297,"SR",0.23,0,70.552892,"CID_SR_1_1169240",9977.94304700544,0,0,-0.617034,0.103126,-0.20751,0.304976346,0.727180273104838,0,0.150685,0,1.55528797750133,-1,2.62841641338115,0,0,0,0.0155989328537626,0,0.01206,0,0,4.24,0
"3206",0.000184,0,36.553481,0,1,0,13,1,-1.225629615,0,0,0,1,1,3.155914,0,41.923286,1.441847,0.214493405,117.5842,8.134370385,0.494895,0,2.33145005,19.103448,1.875629615,0,0,0.217808219668781,2.38945986094303,1,-1.714066,0,22.49567956,0.788925,-0.0233216431565628,0,0,0.0931098684153635,7981.228969,1762.069594,0,0,0.0696580223555057,0,2.11967738905396,0,1.08711566683219,-0.386034930766125,"SR",2.3314,0,48.155938,"CID_SR_1_117584.2",9977.97460336287,0,0,-5.220104,-3.403527,-4.379362,0.030669831,0.376451614082045,0,0.975884,0,-0.347339388357333,-1,0.643534197078441,0,0,0,-0.0186492023893741,0.804490585,0.001073,0,0,0,0
"3207",-0.019698,0,44.215508,0,1,0.333333333,8,0,0,0,0,1,1,1,2.323875,0,60.826692,0.132484,2.691730359,1186.0317,2.740864185,0.545548,0,0.282105456,1.088235,0,0,0,0.2695,-1.557468,0,-2.191391,4.156164185,0.741730359,-0.227055,-2.865398,0,0,0.027512,1667.824604,129.736518,0,0,1.982597,0,1.288136,0,0.250393,-0.096565,"SR",0.2821,0,67.889373,"CID_SR_1_1186031.7",6062.548555,0,0,-4.020473,-0.313897,-1.419689,0.309356183,0.758156,0,0.424966,0,1.801757,0.490134586,2.079162,1,0,0,0.018571,0,-0.013986,0.666666667,0,0,0
"3208",-0.001087,0,34.895488,0,1,0,5,1,0.511433111,0,0,0,1,1,8.942511,0,39.878512,7.42648,0.875877654,1190.9816,3.236052669,2.310386,0,1.622689235,16.652174,1.622689235,0,0,0.3017,-0.199674,1,-1.516031,0,0,2.106733,-0.981829,0,0,-0.026449,7756.9893688912,6577.22930215645,0,0,1.028785,0,5.04,0,0.410725,0.538351,"SR",1.6227,0,45.30183,"CID_SR_1_1190981.6",10857.4395052743,0,0.511577654,-5.479693,-3.85039,-4.699509,0.310647267,0.15003,0,1.090753,0,0.839609,-1,0.490434,0,0,0,-0.019969,1,-0.004414,0,0,0,0
"3209",-0.00116,0,37.633945,0,6,0,1,1,-1.183609594,0,0,0,1,1,3.870072,0,43.247738,4.377267,3.236052669,1195.8403,5.060263694,1.05075,0,1.613363434,11.227273,1.584136017,0,0,0.7812,-0.225297,1,0.507195,0,0.324957106,2.270328,-3.147156,0,0,0.004443,8511.679465,7257.179138,0,1,6.809447,0,1.606667,0,1.366124,0.9694,"SR",1.6134,0,48.348693,"CID_SR_1_1195840.3",9234.48544488687,0,0,-5.050937,-3.373347,-4.171995,0.311914587,1.737667,1,0.965817,0,1.887891,-1,5.840047,0,0,0,0.008686,0.98188417,-0.004679,0,0,0,0
"3210",-0.004232,0,63.410741,0,17,0,1,0,0,0,0,1,2,1,1.765571,0,71.246562,1.478951,23.263,1266.3179,1.89780034,0.560699,0,0.586444353,0.139535,0,0,0,0.43,-1.909729,1,-0.28662,0.913155647,1.2179,-0.018027,-3.544609,0,0,-0.000512,7922.780043,156.91906,0,0,0.223938,0,1.193878,0,-0.628951,-0.22952,"SR",0.5864,0,72.290521,"CID_SR_1_1266317.9",12977.5069798167,0,0,-1.015109,0.375183,0.211732,0.330297464,0.112748,0,0.135486,0,-0.123938,-1,0.453458,1,0,0,-0.000551,0,-0.006221,0,0,0,0
"3211",-0.017656,0,57.930784,0,1,0,6,0,0,0,0,1,1,1,1.520634,0,64.473388,0.872754,1.0505,1275.9805,0,0.542337,0,0.27,3.857143,0,0,0,0.33871543077655,-1.60023658399044,1,-0.64788,6.1045,7.3098,-0.25898,-3.49112996441523,0,0,0.214156647530398,6030.96610674416,8272.644557,0,0,0.379358425540058,0,1.83017089571418,0,-0.134740712014242,-1.43437433551894,"SR",0.27,0,68.300399,"CID_SR_1_1275980.5",6058.68269582328,0,0,-1.873096,-0.249543,-0.848732,0.332817788,0.756826264284406,0,0.507885,0,-0.501890973189864,0.740740741,2.43636629736012,1,0,0,0.0414023441015737,0,-0.012006,0,0,2.8095,0
"3212",-0.000697,0,73.872556,0,1,0,1,0,1.7879,0,0,0,7,1,2.729176,0,76.266719,2.119324,8.134370385,128.05,2.1735,0.59513,0,1.4299,0.02289,1.4299,0,0,0.12,-0.091259,1,-0.609852,0,0,0.912405,-0.45788,0,0,-0.129221,8173.014979,284.027848,0,0,0.017839,1,0.742857,0,0.454822,-1.915678,"SR",1.4299,0,79.025134,"CID_SR_1_128050",11761.1781344017,0,1.1186,0.62288,1.42961,0.99773,0.033399662,0.67556,0,0.019963,0,-0.217361,-1,1.933518,0,0,0,-0.039412,1,-0.002494,0,0,0,0
"3213",-0.000918,0,66.954204,0,3,0,8,0,0,0,0,0,4,1,1.514278,0,73.39132,1.148303,1.6965,1319.47,0.314650913,0.380317,0,1.04,0.069815,0,1,0,0.3925,-3.73902,1,-0.365975,8.24,0.9197,0.287859,-4.528471,1,0,0.001776,8237.716564,248.976327,1,0,0.5659,0,1.897059,0,-1.252228,-0.065025,"SR",1.04,0,76.318524,"CID_SR_1_1319470",10795.6568593819,0,0,-0.460315,1.005841,0.547533,0.344161284,0.132254,0,0.023867,0,0.099457,-1,0.630925,0,0,0,0.00175,0,-0.002392,0,0,0,0
"3214",0.000585,0,69.505566,0,3,0,4,0,0,0,0,1,3,1,0.91917,1,74.348171,1.325082,0.314650913,1320.8247,0,0.271703,0,0.605349087,0.082143,0,0,0,0.3925,-3.73902,1,0.405912,7.32,2.274350913,0.939031,-4.528471,0,0,0.001776,2011.592309,346.270353,0,2,0.5659,0,1.897059,0,-1.252228,-0.065025,"SR",0.6053,0,78.811201,"CID_SR_1_1320824.7",8323.770874,0,0,-0.060852,1.396115,0.697346,0.344514622,0.132254,0,0.048707,0,0.099457,-1,0.630925,1,0,0,0.00175,0,0.000887,0,0,3.8395705,0
"3215",-0.002153,0,59.206249,0,10,0,17,0,0.73,0,0,0,1,1,1.19383,0,62.613967,0.216807,1.1,1330.82,0.88,0.26314,1,0.26,2.046512,0.0731,0,0,0.16,-0.952611,1,-0.977023,0,0.1,-0.460806,-1.220035,0,0,0.003311,1572.605903,106.961302,0,2,0.088622,0,0.038462,0,-0.865961,-0.404229,"SR",0.26,0,65.288736,"CID_SR_1_1330820",8269.23701,0,0,-1.673399,-0.721074,-1.139858,0.347121738,0.104186,0,0.330912,0,-0.22819,-1,0.492851,0,0,0,0.001341,0.281153846,-0.00141,0,0,0,0
"3216",0.005163,0,58.211469,0,18,0,1,0,0,0,0,1,2,1,1.891843,0,69.168286,1.119401,17.48,1376.76,2.0207,0.493122,0,0.4093,0.40411,0,0,0,0.3382,-2.344203,1,-0.772441,0.2307,0.27,-0.032876,-3.633614,0,0,0.005474,2016.821125,136.479166,0,0,0.045122,0,3.473684,0,-1.342277,-0.989973,"SR",0.4093,1,71.733231,"CID_SR_1_1376760",6369.471781,0,0,-1.82915,0.287929,-0.11366,0.359104405,0.313808,0,0.257973,0,-0.493879,-1,1.035095,1,0,0,0.004653,0,0.005293,0,0,0,0
"3217",-0.000203,0,41.448723,0,1,0,19,1,0,0,0,0,1,1,9.620944,0,47.006341,7.429553,3.816493763,1387.9965,3.458397364,1.193171,0,3.031509253,5.534483,1.153506237,0,0,0.4601,-0.718493,1,-2.191391,-0.995422925,0,1.949821,-2.256672,0,0,0.008726,8024.838614,1810.472885,0,0,1.348772,0,0.909091,0,0.251374,-2.363879,"SR",3.0315,0,54.590489,"CID_SR_1_1387996.5",7828.80606572141,0,3.526493763,-4.453664,-2.39608,-3.583517,0.362035253,0.885917,0,0.865797,0,0.331377,-1,3.71265,0,0,0,0.010079,0.380505597,-0.001536,0,0,0,0
